system:time_start,surface_solar_radiation_downwards
"Aug 30, 2023","6,634,156.679"
"Aug 30, 2023","9,550,039.02"
"Aug 30, 2023","12,760,536.25"
"Aug 30, 2023","16,041,862.64"
"Aug 30, 2023","19,178,463.717"
"Aug 30, 2023","21,958,322"
"Aug 30, 2023","24,209,449.667"
"Aug 31, 2023","25,802,367"
"Aug 31, 2023","845,414.5"
"Aug 31, 2023","1,030,791.333"
"Aug 31, 2023","1,030,791"
"Aug 31, 2023","1,030,791"
"Aug 31, 2023","1,030,791"
"Aug 31, 2023","1,030,790.667"
"Aug 31, 2023","1,030,790.667"
"Aug 31, 2023","1,030,790.667"
"Aug 31, 2023","1,030,790.667"
"Aug 31, 2023","1,030,790.667"
"Aug 31, 2023","1,030,790.667"
"Aug 31, 2023","1,030,790.667"
"Aug 31, 2023","1,037,015"
"Aug 31, 2023","1,410,696.667"
"Aug 31, 2023","2,517,766.032"
"Aug 31, 2023","4,349,599"
"Aug 31, 2023","6,804,934.5"
"Aug 31, 2023","9,743,073.143"
"Aug 31, 2023","12,964,295"
"Aug 31, 2023","16,256,288.571"
"Aug 31, 2023","19,395,501.739"
"Aug 31, 2023","22,162,542"
"Aug 31, 2023","24,389,288"
"Sep 1, 2023","25,945,895"
"Sep 1, 2023","820,430.5"
"Sep 1, 2023","989,591.5"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","989,591.333"
"Sep 1, 2023","993,770.5"
"Sep 1, 2023","1,281,278.667"
"Sep 1, 2023","2,267,159.527"
"Sep 1, 2023","3,651,846"
"Sep 1, 2023","5,447,993"
"Sep 1, 2023","7,164,026"
"Sep 1, 2023","9,518,889.333"
"Sep 1, 2023","11,321,506"
"Sep 1, 2023","12,869,257"
"Sep 1, 2023","13,883,421"
"Sep 1, 2023","14,964,344.985"
"Sep 2, 2023","15,753,032"
"Sep 2, 2023","384,364.375"
"Sep 2, 2023","457,103.333"
"Sep 2, 2023","457,103"
"Sep 2, 2023","457,103"
"Sep 2, 2023","457,103"
"Sep 2, 2023","457,104"
"Sep 2, 2023","457,104"
"Sep 2, 2023","457,104"
"Sep 2, 2023","457,104"
"Sep 2, 2023","457,104"
"Sep 2, 2023","457,104"
"Sep 2, 2023","457,104"
"Sep 2, 2023","460,200"
"Sep 2, 2023","763,044.891"
"Sep 2, 2023","1,559,445"
"Sep 2, 2023","2,895,287"
"Sep 2, 2023","4,619,577.5"
"Sep 2, 2023","6,616,908"
"Sep 2, 2023","8,755,597.659"
"Sep 2, 2023","10,936,101"
"Sep 2, 2023","12,830,927"
"Sep 2, 2023","14,435,833.648"
"Sep 2, 2023","15,683,048.667"
"Sep 3, 2023","16,560,320"
"Sep 3, 2023","461,328.25"
"Sep 3, 2023","571,108.846"
"Sep 3, 2023","571,108.879"
"Sep 3, 2023","571,108.879"
"Sep 3, 2023","571,108.879"
"Sep 3, 2023","571,108.813"
"Sep 3, 2023","571,108.813"
"Sep 3, 2023","571,108.813"
"Sep 3, 2023","571,108.813"
"Sep 3, 2023","571,108.813"
"Sep 3, 2023","571,108.813"
"Sep 3, 2023","571,108.813"
"Sep 3, 2023","574,823.027"
"Sep 3, 2023","860,486"
"Sep 3, 2023","1,711,551"
"Sep 3, 2023","3,179,694.589"
"Sep 3, 2023","4,993,963.5"
"Sep 3, 2023","7,372,354"
"Sep 3, 2023","9,793,034.667"
"Sep 3, 2023","12,215,968.159"
"Sep 3, 2023","14,491,781"
"Sep 3, 2023","16,540,016.5"
"Sep 3, 2023","18,073,701.405"
"Sep 4, 2023","19,036,884.667"
"Sep 4, 2023","492,716.625"
"Sep 4, 2023","569,435.487"
"Sep 4, 2023","569,435.186"
"Sep 4, 2023","569,435.186"
"Sep 4, 2023","569,435.186"
"Sep 4, 2023","569,435.788"
"Sep 4, 2023","569,435.788"
"Sep 4, 2023","569,435.788"
"Sep 4, 2023","569,435.788"
"Sep 4, 2023","569,435.788"
"Sep 4, 2023","569,435.788"
"Sep 4, 2023","569,435.788"
"Sep 4, 2023","572,676.258"
"Sep 4, 2023","741,075.445"
"Sep 4, 2023","1,100,535.5"
"Sep 4, 2023","1,755,581.25"
"Sep 4, 2023","3,001,791.998"
"Sep 4, 2023","4,510,323.333"
"Sep 4, 2023","5,561,360"
"Sep 4, 2023","6,533,235.813"
"Sep 4, 2023","7,681,886"
"Sep 4, 2023","8,412,675.3"
"Sep 4, 2023","9,497,107.333"
"Sep 5, 2023","10,235,100.667"
"Sep 5, 2023","416,839.85"
"Sep 5, 2023","486,335.125"
"Sep 5, 2023","486,335.25"
"Sep 5, 2023","486,335.25"
"Sep 5, 2023","486,335.25"
"Sep 5, 2023","486,335.5"
"Sep 5, 2023","486,335.5"
"Sep 5, 2023","486,335.5"
"Sep 5, 2023","486,335.5"
"Sep 5, 2023","486,335.5"
"Sep 5, 2023","486,335.5"
"Sep 5, 2023","486,335.5"
"Sep 5, 2023","488,693.109"
"Sep 5, 2023","743,473.333"
"Sep 5, 2023","1,584,966.43"
"Sep 5, 2023","2,943,201.857"
"Sep 5, 2023","4,775,927"
"Sep 5, 2023","6,752,399"
"Sep 5, 2023","8,404,013.682"
"Sep 5, 2023","9,887,461"
"Sep 5, 2023","11,454,878.518"
"Sep 5, 2023","12,692,111.5"
"Sep 5, 2023","14,137,390.667"
"Sep 6, 2023","15,090,947.399"
"Sep 6, 2023","510,876.875"
"Sep 6, 2023","602,832.25"
"Sep 6, 2023","602,832.5"
"Sep 6, 2023","602,832.5"
"Sep 6, 2023","602,832.5"
"Sep 6, 2023","602,832"
"Sep 6, 2023","602,832"
"Sep 6, 2023","602,832"
"Sep 6, 2023","602,832"
"Sep 6, 2023","602,832"
"Sep 6, 2023","602,832"
"Sep 6, 2023","602,832"
"Sep 6, 2023","604,481.333"
"Sep 6, 2023","913,992"
"Sep 6, 2023","1,911,910.192"
"Sep 6, 2023","3,626,082.386"
"Sep 6, 2023","5,962,562.97"
"Sep 6, 2023","8,762,068"
"Sep 6, 2023","11,838,971"
"Sep 6, 2023","14,973,981"
"Sep 6, 2023","17,807,544.304"
"Sep 6, 2023","20,064,079.318"
"Sep 6, 2023","21,869,788.212"
"Sep 7, 2023","23,197,322.651"
"Sep 7, 2023","539,138.333"
"Sep 7, 2023","629,540.3"
"Sep 7, 2023","629,540.6"
"Sep 7, 2023","629,540.6"
"Sep 7, 2023","629,540.6"
"Sep 7, 2023","629,539.6"
"Sep 7, 2023","629,539.6"
"Sep 7, 2023","629,539.6"
"Sep 7, 2023","629,539.6"
"Sep 7, 2023","629,539.6"
"Sep 7, 2023","629,539.6"
"Sep 7, 2023","629,539.6"
"Sep 7, 2023","631,715.235"
"Sep 7, 2023","916,891.051"
"Sep 7, 2023","1,883,840.919"
"Sep 7, 2023","3,562,526.019"
"Sep 7, 2023","5,805,861.318"
"Sep 7, 2023","8,500,024.784"
"Sep 7, 2023","11,472,405.439"
"Sep 7, 2023","14,364,284"
"Sep 7, 2023","17,263,096"
"Sep 7, 2023","19,735,625.566"
"Sep 7, 2023","21,582,712.833"
"Sep 8, 2023","22,830,647.5"
"Sep 8, 2023","647,839.75"
"Sep 8, 2023","731,947.5"
"Sep 8, 2023","731,947.333"
"Sep 8, 2023","731,947.333"
"Sep 8, 2023","731,947.333"
"Sep 8, 2023","731,947.667"
"Sep 8, 2023","731,947.667"
"Sep 8, 2023","731,947.667"
"Sep 8, 2023","731,947.667"
"Sep 8, 2023","731,947.667"
"Sep 8, 2023","731,947.667"
"Sep 8, 2023","731,947.667"
"Sep 8, 2023","732,542.631"
"Sep 8, 2023","1,024,277"
"Sep 8, 2023","1,995,312"
"Sep 8, 2023","3,668,901.143"
"Sep 8, 2023","5,951,680"
"Sep 8, 2023","8,651,328.667"
"Sep 8, 2023","11,561,975.5"
"Sep 8, 2023","14,478,811.333"
"Sep 8, 2023","17,224,072"
"Sep 8, 2023","19,496,066"
"Sep 8, 2023","21,165,524"
"Sep 9, 2023","22,297,920"
"Sep 9, 2023","590,740.198"
"Sep 9, 2023","660,503.02"
"Sep 9, 2023","660,503.208"
"Sep 9, 2023","660,503.208"
"Sep 9, 2023","660,503.208"
"Sep 9, 2023","660,502.958"
"Sep 9, 2023","660,502.958"
"Sep 9, 2023","660,502.958"
"Sep 9, 2023","660,502.958"
"Sep 9, 2023","660,502.958"
"Sep 9, 2023","660,502.958"
"Sep 9, 2023","660,502.958"
"Sep 9, 2023","662,733.39"
"Sep 9, 2023","918,203.273"
"Sep 9, 2023","1,825,125.2"
"Sep 9, 2023","3,447,342"
"Sep 9, 2023","5,703,805.5"
"Sep 9, 2023","8,441,499.333"
"Sep 9, 2023","11,418,339.5"
"Sep 9, 2023","14,373,752.5"
"Sep 9, 2023","17,173,204.667"
"Sep 9, 2023","19,620,237.342"
"Sep 9, 2023","21,425,434.205"
"Sep 10, 2023","22,402,838.715"
"Sep 10, 2023","491,264.931"
"Sep 10, 2023","553,489.666"
"Sep 10, 2023","553,489.543"
"Sep 10, 2023","553,489.543"
"Sep 10, 2023","553,489.543"
"Sep 10, 2023","553,489.526"
"Sep 10, 2023","553,489.526"
"Sep 10, 2023","553,489.526"
"Sep 10, 2023","553,489.526"
"Sep 10, 2023","553,489.526"
"Sep 10, 2023","553,489.526"
"Sep 10, 2023","553,489.526"
"Sep 10, 2023","553,748.948"
"Sep 10, 2023","800,298.4"
"Sep 10, 2023","1,693,451.563"
"Sep 10, 2023","3,280,787.274"
"Sep 10, 2023","5,547,161.397"
"Sep 10, 2023","8,210,670.492"
"Sep 10, 2023","11,027,200.206"
"Sep 10, 2023","13,877,808.736"
"Sep 10, 2023","16,432,465.884"
"Sep 10, 2023","18,464,098.06"
"Sep 10, 2023","20,037,689.5"
"Sep 11, 2023","20,958,535.737"
"Sep 11, 2023","410,936.75"
"Sep 11, 2023","462,336.042"
"Sep 11, 2023","462,336.292"
"Sep 11, 2023","462,336.292"
"Sep 11, 2023","462,336.292"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","462,335.54"
"Sep 11, 2023","711,292"
"Sep 11, 2023","1,629,810"
"Sep 11, 2023","3,261,382"
"Sep 11, 2023","5,489,656.996"
"Sep 11, 2023","8,141,701"
"Sep 11, 2023","10,963,290"
"Sep 11, 2023","13,846,564.915"
"Sep 11, 2023","16,632,845.5"
"Sep 11, 2023","19,001,794"
"Sep 11, 2023","20,801,492"
"Sep 12, 2023","21,980,766"
"Sep 12, 2023","514,786.813"
"Sep 12, 2023","567,925.833"
"Sep 12, 2023","567,926.333"
"Sep 12, 2023","567,926.333"
"Sep 12, 2023","567,926.333"
"Sep 12, 2023","567,926"
"Sep 12, 2023","567,926"
"Sep 12, 2023","567,926"
"Sep 12, 2023","567,926"
"Sep 12, 2023","567,926"
"Sep 12, 2023","567,926"
"Sep 12, 2023","567,926"
"Sep 12, 2023","567,944.667"
"Sep 12, 2023","817,580.667"
"Sep 12, 2023","1,749,283.277"
"Sep 12, 2023","3,389,408"
"Sep 12, 2023","5,622,600"
"Sep 12, 2023","8,345,626"
"Sep 12, 2023","11,318,680.667"
"Sep 12, 2023","14,239,546"
"Sep 12, 2023","16,956,278.659"
"Sep 12, 2023","19,293,799.333"
"Sep 12, 2023","21,079,472"
"Sep 13, 2023","22,223,991.333"
"Sep 13, 2023","495,219.5"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","546,013"
"Sep 13, 2023","776,398"
"Sep 13, 2023","1,654,437"
"Sep 13, 2023","3,238,621"
"Sep 13, 2023","5,380,695"
"Sep 13, 2023","7,891,546"
"Sep 13, 2023","10,638,161"
"Sep 13, 2023","13,248,909.579"
"Sep 13, 2023","15,539,277"
"Sep 13, 2023","17,226,554"
"Sep 13, 2023","18,191,719"
"Sep 14, 2023","19,014,432"
"Sep 14, 2023","390,461.929"
"Sep 14, 2023","422,989.707"
"Sep 14, 2023","422,989.331"
"Sep 14, 2023","422,989.331"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","422,989.458"
"Sep 14, 2023","423,009.738"
"Sep 14, 2023","635,096"
"Sep 14, 2023","1,489,627"
"Sep 14, 2023","3,058,016.584"
"Sep 14, 2023","5,213,438"
"Sep 14, 2023","7,627,952.011"
"Sep 14, 2023","10,314,218.377"
"Sep 14, 2023","12,986,348.936"
"Sep 14, 2023","15,446,050.398"
"Sep 14, 2023","17,540,738"
"Sep 14, 2023","19,121,504.667"
"Sep 15, 2023","20,041,482.154"
"Sep 15, 2023","412,145.6"
"Sep 15, 2023","439,796.74"
"Sep 15, 2023","439,796.97"
"Sep 15, 2023","439,796.97"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","439,797.093"
"Sep 15, 2023","658,879.519"
"Sep 15, 2023","1,527,344"
"Sep 15, 2023","3,101,668"
"Sep 15, 2023","5,301,332"
"Sep 15, 2023","7,960,120.5"
"Sep 15, 2023","10,729,806.637"
"Sep 15, 2023","13,591,355"
"Sep 15, 2023","16,191,883.9"
"Sep 15, 2023","18,362,924"
"Sep 15, 2023","20,008,773"
"Sep 16, 2023","21,128,542"
"Sep 16, 2023","506,435"
"Sep 16, 2023","539,426.5"
"Sep 16, 2023","539,427"
"Sep 16, 2023","539,427"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","539,428"
"Sep 16, 2023","750,821.355"
"Sep 16, 2023","1,631,487.333"
"Sep 16, 2023","3,224,964"
"Sep 16, 2023","5,446,161.216"
"Sep 16, 2023","8,135,498.539"
"Sep 16, 2023","11,105,703.157"
"Sep 16, 2023","14,132,566.667"
"Sep 16, 2023","16,991,109"
"Sep 16, 2023","19,466,966.168"
"Sep 16, 2023","21,383,563.049"
"Sep 17, 2023","22,627,574.5"
"Sep 17, 2023","502,461.75"
"Sep 17, 2023","530,573"
"Sep 17, 2023","530,572.75"
"Sep 17, 2023","530,572.75"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","530,572.5"
"Sep 17, 2023","734,914"
"Sep 17, 2023","1,613,499.6"
"Sep 17, 2023","3,204,105"
"Sep 17, 2023","5,414,303"
"Sep 17, 2023","8,086,308.667"
"Sep 17, 2023","11,027,272.4"
"Sep 17, 2023","14,017,288"
"Sep 17, 2023","16,807,703.333"
"Sep 17, 2023","19,101,904.591"
"Sep 17, 2023","20,762,539.681"
"Sep 18, 2023","21,824,825.121"
"Sep 18, 2023","437,786.705"
"Sep 18, 2023","457,997.203"
"Sep 18, 2023","457,997.337"
"Sep 18, 2023","457,997.337"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","457,996.605"
"Sep 18, 2023","658,014.667"
"Sep 18, 2023","1,511,059.143"
"Sep 18, 2023","3,058,131"
"Sep 18, 2023","5,233,739.86"
"Sep 18, 2023","7,825,268"
"Sep 18, 2023","10,654,879.17"
"Sep 18, 2023","13,465,234.5"
"Sep 18, 2023","16,086,109"
"Sep 18, 2023","18,259,432.5"
"Sep 18, 2023","19,829,403.452"
"Sep 19, 2023","20,701,065.333"
"Sep 19, 2023","405,120.625"
"Sep 19, 2023","424,527.25"
"Sep 19, 2023","424,527.5"
"Sep 19, 2023","424,527.5"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","424,528"
"Sep 19, 2023","588,318"
"Sep 19, 2023","1,320,460.5"
"Sep 19, 2023","2,722,942"
"Sep 19, 2023","4,698,813.425"
"Sep 19, 2023","7,088,488"
"Sep 19, 2023","9,737,866.855"
"Sep 19, 2023","12,372,959.6"
"Sep 19, 2023","14,624,746.667"
"Sep 19, 2023","16,086,794"
"Sep 19, 2023","16,930,512.38"
"Sep 20, 2023","17,378,711.307"
"Sep 20, 2023","222,392.5"
"Sep 20, 2023","233,723.209"
"Sep 20, 2023","233,723.209"
"Sep 20, 2023","233,723.209"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","233,722.998"
"Sep 20, 2023","401,302.667"
"Sep 20, 2023","1,197,421.916"
"Sep 20, 2023","2,696,677.545"
"Sep 20, 2023","4,786,577.5"
"Sep 20, 2023","7,268,272"
"Sep 20, 2023","9,989,786"
"Sep 20, 2023","12,668,876"
"Sep 20, 2023","15,158,744.409"
"Sep 20, 2023","17,126,988.667"
"Sep 20, 2023","18,404,326"
"Sep 21, 2023","19,061,589.621"
"Sep 21, 2023","158,284.063"
"Sep 21, 2023","166,323.833"
"Sep 21, 2023","166,323.841"
"Sep 21, 2023","166,323.841"
"Sep 21, 2023","166,323.841"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","166,324.057"
"Sep 21, 2023","339,435"
"Sep 21, 2023","1,103,015.5"
"Sep 21, 2023","2,553,420.153"
"Sep 21, 2023","4,527,958.675"
"Sep 21, 2023","7,034,281.503"
"Sep 21, 2023","9,618,633"
"Sep 21, 2023","12,032,533.287"
"Sep 21, 2023","14,375,259"
"Sep 21, 2023","16,233,151"
"Sep 21, 2023","17,426,352.113"
"Sep 22, 2023","18,100,467"
"Sep 22, 2023","183,965.792"
"Sep 22, 2023","189,760.25"
"Sep 22, 2023","189,760.75"
"Sep 22, 2023","189,760.75"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","189,760.5"
"Sep 22, 2023","281,150.8"
"Sep 22, 2023","741,620"
"Sep 22, 2023","1,757,907.333"
"Sep 22, 2023","3,255,361.333"
"Sep 22, 2023","5,278,845.086"
"Sep 22, 2023","7,890,808.901"
"Sep 22, 2023","10,430,331.004"
"Sep 22, 2023","12,663,028.797"
"Sep 22, 2023","14,241,354.845"
"Sep 22, 2023","15,618,970.951"
"Sep 23, 2023","16,393,234.704"
"Sep 23, 2023","282,810.75"
"Sep 23, 2023","289,105"
"Sep 23, 2023","289,105"
"Sep 23, 2023","289,105"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.667"
"Sep 23, 2023","289,104.828"
"Sep 23, 2023","423,630.54"
"Sep 23, 2023","1,156,170.441"
"Sep 23, 2023","2,625,747.129"
"Sep 23, 2023","4,663,800.52"
"Sep 23, 2023","7,200,627.589"
"Sep 23, 2023","9,924,449.4"
"Sep 23, 2023","12,600,857.055"
"Sep 23, 2023","15,160,641.391"
"Sep 23, 2023","17,353,833.887"
"Sep 23, 2023","18,944,810.285"
"Sep 24, 2023","20,010,861.386"
"Sep 24, 2023","361,127.375"
"Sep 24, 2023","366,253.5"
"Sep 24, 2023","366,254.5"
"Sep 24, 2023","366,254.5"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254"
"Sep 24, 2023","366,254.218"
"Sep 24, 2023","517,891.5"
"Sep 24, 2023","1,320,735.853"
"Sep 24, 2023","2,844,171.417"
"Sep 24, 2023","4,987,495.75"
"Sep 24, 2023","7,590,913.563"
"Sep 24, 2023","10,451,462.313"
"Sep 24, 2023","13,342,369.014"
"Sep 24, 2023","16,041,714.05"
"Sep 24, 2023","18,348,314.167"
"Sep 24, 2023","20,059,343.504"
"Sep 25, 2023","21,016,135.896"
"Sep 25, 2023","293,287.333"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,248"
"Sep 25, 2023","295,248"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.6"
"Sep 25, 2023","295,247.47"
"Sep 25, 2023","434,889.066"
"Sep 25, 2023","1,195,241.453"
"Sep 25, 2023","2,657,711.613"
"Sep 25, 2023","4,734,272.116"
"Sep 25, 2023","7,273,391.621"
"Sep 25, 2023","10,073,915.919"
"Sep 25, 2023","12,937,747.104"
"Sep 25, 2023","15,612,832.354"
"Sep 25, 2023","17,897,985.333"
"Sep 25, 2023","19,641,255.917"
"Sep 26, 2023","20,682,745.25"
"Sep 26, 2023","330,337.563"
"Sep 26, 2023","332,515.625"
"Sep 26, 2023","332,515.75"
"Sep 26, 2023","332,515.75"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,516"
"Sep 26, 2023","332,515.5"
"Sep 26, 2023","466,067.942"
"Sep 26, 2023","1,217,803.742"
"Sep 26, 2023","2,677,261.009"
"Sep 26, 2023","4,748,431.875"
"Sep 26, 2023","7,268,222.204"
"Sep 26, 2023","10,054,124.729"
"Sep 26, 2023","12,871,365.756"
"Sep 26, 2023","15,508,838.589"
"Sep 26, 2023","17,742,184.729"
"Sep 26, 2023","19,425,454.102"
"Sep 27, 2023","20,434,690.226"
"Sep 27, 2023","303,415.192"
"Sep 27, 2023","304,448.579"
"Sep 27, 2023","304,448.915"
"Sep 27, 2023","304,448.915"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","304,448.903"
"Sep 27, 2023","428,674.209"
"Sep 27, 2023","1,164,512.298"
"Sep 27, 2023","2,601,315.244"
"Sep 27, 2023","4,646,040.021"
"Sep 27, 2023","7,144,330.357"
"Sep 27, 2023","9,897,846.749"
"Sep 27, 2023","12,696,021.813"
"Sep 27, 2023","15,308,983.313"
"Sep 27, 2023","17,529,019.25"
"Sep 27, 2023","19,175,557.167"
"Sep 28, 2023","20,154,524.688"
"Sep 28, 2023","286,591.25"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","287,114"
"Sep 28, 2023","401,744.137"
"Sep 28, 2023","1,114,430.195"
"Sep 28, 2023","2,518,664.641"
"Sep 28, 2023","4,510,506.598"
"Sep 28, 2023","6,964,062.229"
"Sep 28, 2023","9,656,752.563"
"Sep 28, 2023","12,300,484.504"
"Sep 28, 2023","14,586,805.813"
"Sep 28, 2023","16,572,152.375"
"Sep 28, 2023","18,018,041.813"
"Sep 29, 2023","18,737,515.729"
"Sep 29, 2023","233,844.243"
"Sep 29, 2023","234,066.481"
"Sep 29, 2023","234,066.604"
"Sep 29, 2023","234,066.604"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","234,067.341"
"Sep 29, 2023","336,067"
"Sep 29, 2023","979,456.496"
"Sep 29, 2023","2,355,721.926"
"Sep 29, 2023","4,347,841"
"Sep 29, 2023","6,788,025.896"
"Sep 29, 2023","9,480,646.7"
"Sep 29, 2023","12,225,633.582"
"Sep 29, 2023","14,756,855.5"
"Sep 29, 2023","16,890,029.5"
"Sep 29, 2023","18,331,351.5"
